step,category,rank,reward,R2,RMSE,prefix,expr
2,elite,53,0.662917,0.4501073087212729,2.069115733919442,tanh sub sub sub mul v2 pow3 exp mul 5 aggr sour (1/5) v1 (1/5) exp tanh aggr sour <C>,tanh(((((v2*(exp((5*aggr(sour((1/5)))))**3))-v1)-(1/5))-exp(tanh(aggr(sour(-3.3061))))))
2,elite,54,0.476612,-0.010192896420338604,2.804451699147285,sub add sub mul add mul sigmoid sin mul 5 neg sigmoid 4 inv 2 (1/2) (1/2) (1/3) (1/3) (1/4),((((((sigmoid(sin((5*(-sigmoid(4)))))*(1/2))+(1/2))*(1/2))-(1/3))+(1/3))-(1/4))
2,elite,55,0.465818,-0.018294904994053507,2.8156754540922546,sub sqrtabs sub mul mul (1/3) sigmoid mul mul mul <C> div tan 5 (1/3) <C> v1 5 v1 1,(sqrtabs(((((1/3)*sigmoid((((-2.0448*(tan(5)/(1/3)))*0.1955)*v1)))*5)-v1))-1)
2,elite,56,0.492532,-0.0287260115095318,2.8300601757004347,sub sqrtabs sub 1 mul add mul v2 v1 div mul regular regular (1/5) 2 (1/5) (1/5) 3 (1/3) 1,"(sqrtabs((1-(((v2*v1)+((regular(regular((1/5), 2), (1/5))*(1/5))/3))*(1/3))))-1)"
2,elite,57,0.431493,-0.2639138557498597,3.1369279723289436,sub sub sub sigmoid mul mul add add v1 sigmoid 5 pow <C> abs 3 4 3 (1/5) (1/3) 2,(((sigmoid(((((v1+sigmoid(5))+(4.7924**abs(3)))*4)*3))-(1/5))-(1/3))-2)
2,elite,58,0.530315,-963348442.4785732,86603.91188237375,sub pow3 add mul add mul sub mul 2 tan abs abs pow3 v1 (1/4) <C> v2 (1/3) (1/5) v1,((((((((2*tan(abs(abs((v1**3)))))-(1/4))*-0.0072)+v2)*(1/3))+(1/5))**3)-v1)
2,elite,59,0.490240,-0.0015070132352368315,2.7923689931043016,sub sub exp mul mul 2 sqrtabs sqrtabs mul v1 (1/4) (1/4) <C> 1,((exp(((2*sqrtabs(sqrtabs((v1*(1/4)))))*(1/4)))-0.5504)-1)
2,elite,60,0.503156,-0.03998054075417379,2.8454988607413454,sub sub sub (1/5) mul mul sigmoid v1 mul aggr sour add regular (1/2) <C> v1 (1/5) (1/4) (1/3) (1/2),"((((1/5)-((sigmoid(v1)*(aggr(sour((regular((1/2), 12.7681)+v1)))*(1/5)))*(1/4)))-(1/3))-(1/2))"
2,elite,61,0.482215,-0.682920141240626,3.619741554578804,sub sub sub mul add pow3 inv v2 v1 div mul div tan <C> v1 (1/4) 4 3 5 <C>,(((((((1/v2)**3)+v1)*(((tan(-0.0002)/v1)*(1/4))/4))-3)-5)--7.8958)
2,elite,62,0.494548,-0.016790253915916598,2.8135944384322062,sub sub sub sub (1/4) mul pow3 pow3 (1/5) v1 mul tanh logabs (1/3) sigmoid sigmoid neg (1/5) (1/5) 1,(((((1/4)-((((1/5)**3)**3)*v1))-(tanh(logabs((1/3)))*sigmoid(sigmoid((-(1/5))))))-(1/5))-1)
2,elite,63,0.502707,3.299410018142712e-05,2.790221268191738,sub sub sub 2 <C> mul tanh sin sub 1 regular abs add tanh sqrtabs v2 3 1 (1/4) 3,"(((2--0.9505)-(tanh(sin((1-regular(abs((tanh(sqrtabs(v2))+3)), 1))))*(1/4)))-3)"
2,elite,64,0.484055,-4.440892098500626e-16,2.7902672997508446,sub sub sub mul add <C> 2 sigmoid mul mul 4 <C> logabs pow3 sqrtabs neg (1/3) 3 1 4,(((((5.9001+2)*sigmoid(((4*-5.4687)*logabs((sqrtabs((-(1/3)))**3)))))-3)-1)-4)
2,elite,65,0.751373,0.7081718417107372,1.507333691988886,sub sub (1/4) mul mul <C> pow3 v2 tanh div sigmoid 2 exp mul div sin 3 1 v1 (1/3),(((1/4)-((-0.0665*(v2**3))*tanh((sigmoid(2)/exp(((sin(3)/1)*v1))))))-(1/3))
2,elite,66,0.487244,-0.013125333486843083,2.80851919884029,cos sub sub sub mul v2 pow3 v2 cos div mul regular regular v2 4 (1/3) 3 (1/2) (1/3) (1/5),"cos(((((v2*(v2**3))-cos(((regular(regular(v2, 4), (1/3))*3)/(1/2))))-(1/3))-(1/5)))"
2,elite,67,0.519214,0.10256759972606022,2.6433013753227574,sub logabs sub mul mul tanh mul (1/2) add neg sub div 4 (1/2) 5 2 v2 3 2 (1/4),(logabs((((tanh(((1/2)*((-((4/(1/2))-5))+2)))*v2)*3)-2))-(1/4))
2,elite,68,0.446482,-0.0987155201285328,2.924747908583212,cos cos add mul mul <C> v1 v2 v1,cos(cos((((-1.0194*v1)*v2)+v1)))
2,elite,69,0.450208,-0.16365281510142604,3.0099378045556233,sub sub sub mul add pow3 v2 v1 mul mul <C> aggr sour tan neg 5 (1/2) (1/4) 2 (1/3),((((((v2**3)+v1)*((0.0080*aggr(sour(tan((-5)))))*(1/2)))-(1/4))-2)-(1/3))
2,elite,70,0.451891,-0.20961381955498104,3.0688041966995607,sub sub sub 1 mul mul <C> v2 v1 div mul regular regular 5 cos v2 3 1 (1/3) 2,"(((1-((0.0164*v2)*v1))-((regular(regular(5, cos(v2)), 3)*1)/(1/3)))-2)"
2,elite,71,0.492584,-2.220446049250313e-16,2.790267299750844,sub sub sub mul add sub mul mul 5 5 mul logabs 2 1 (1/5) (1/3) 3 1 <C> (1/5),((((((((5*5)*(logabs(2)*1))-(1/5))+(1/3))*3)-1)-51.2859)-(1/5))
2,elite,72,0.683223,0.44479119787737387,2.079093309186843,sub sub (1/5) mul mul <C> neg v2 (1/2) v1,(((1/5)-((1.6727*(-v2))*(1/2)))-v1)
2,elite,73,0.475901,-0.08283007240955609,2.903527633823087,sub sub regular (1/4) mul mul mul sin sub v2 (1/5) (1/3) sqrtabs (1/5) sub v1 pow2 4 <C> 5,"((regular((1/4), (((sin((v2-(1/5)))*(1/3))*sqrtabs((1/5)))*(v1-(4**2))))--4.4251)-5)"
2,elite,74,0.533146,0.24000751103466245,2.43248661686685,sub sub sub sub mul v2 pow3 cos mul sigmoid pow mul v2 v1 5 v1 4 2 (1/4) <C>,(((((v2*(cos((sigmoid(((v2*v1)**5))*v1))**3))-4)-2)-(1/4))--6.0624)
2,elite,75,0.700599,0.573115640806066,1.8230598681459536,sub add sub mul mul mul <C> v2 v2 div mul aggr sour 5 logabs 3 v2 1 v1 v1,((((((0.0450*v2)*v2)*((aggr(sour(5))*logabs(3))/v2))-1)+v1)-v1)
2,elite,76,0.441042,-0.31917131534453125,3.20476662443019,sub pow sub add mul mul <C> v2 v2 3 sqrtabs regular regular div <C> (1/4) (1/2) 5 1 (1/4),"((((((-0.1240*v2)*v2)+3)-sqrtabs(regular(regular((5637.8148/(1/4)), (1/2)), 5)))**1)-(1/4))"
2,elite,77,0.592441,0.3368501119523164,2.272226705374405,sub sub add mul mul <C> pow2 (1/5) v2 v1 v1 neg 2,(((((20.8583*((1/5)**2))*v2)+v1)-v1)-(-2))
2,elite,78,0.850812,0.8558308164115882,1.0594538146186272,sub sub sub v1 mul mul <C> v2 add pow2 regular sigmoid tanh div 2 4 3 3 (1/5) v1,"(((v1-((-0.2846*v2)*((regular(sigmoid(tanh((2/4))), 3)**2)+3)))-(1/5))-v1)"
2,elite,79,0.868359,0.8598673137204154,1.0445170490482907,sub abs sub 4 mul mul <C> v2 2 4,(abs((4-((-0.4298*v2)*2)))-4)
2,elite,80,0.743313,0.6801590027405049,1.5780213505834895,sub sub (1/4) mul add mul pow3 v2 (1/5) div mul regular v2 mul 3 5 (1/4) 3 <C> 1,"(((1/4)-((((v2**3)*(1/5))+((regular(v2, (3*5))*(1/4))/3))*-0.2530))-1)"
2,elite,81,0.802855,0.7796979740660707,1.3096494200618571,sub sub sub mul mul <C> cos (1/4) mul v2 1 tan 3 sin (1/5) tanh regular v2 3,"(((((0.8421*cos((1/4)))*(v2*1))-tan(3))-sin((1/5)))-tanh(regular(v2, 3)))"
2,elite,82,0.491127,0.01278464953523506,2.772373629938163,sub sub sub tanh mul mul <C> pow3 v2 div mul (1/3) aggr sour pow2 (1/3) v2 (1/3) 2 <C>,(((tanh(((0.2578*(v2**3))*(((1/3)*aggr(sour(((1/3)**2))))/v2)))-(1/3))-2)--2.0196)
2,elite,83,0.452313,-0.4130106362455426,3.316794197112503,sub sub sub mul add sub sin sub pow3 <C> abs tanh sin 4 2 5 <C> v1 (1/3) 2,((((((sin(((-0.5818**3)-abs(tanh(sin(4)))))-2)+5)*1.0873)-v1)-(1/3))-2)
2,elite,84,0.465532,-0.1560410513278525,3.0000772495330037,sigmoid exp add mul inv sin sin sub tanh add (1/2) exp pow3 div sqrtabs v1 (1/5) v2 (1/2) 4,sigmoid(exp((((1/sin(sin((tanh(((1/2)+exp(((sqrtabs(v1)/(1/5))**3))))-v2))))*(1/2))+4)))
2,elite,85,0.482702,-0.14373685837625394,2.984069047764617,sub sub sub 1 inv mul <C> v2 sin cos sub mul regular pow2 sqrtabs (1/3) v2 (1/3) 5 (1/3),"(((1-(1/(445.7739*v2)))-sin(cos(((regular((sqrtabs((1/3))**2), v2)*(1/3))-5))))-(1/3))"
2,elite,86,0.451327,-0.18972024702615675,3.04346446774489,sub sub exp mul add aggr sin sub sub sour v2 sour 1 sour sigmoid (1/2) <C> 1 (1/3) 1,((exp(((aggr(sin(((sour(v2)-sour(1))-sour(sigmoid((1/2))))))+-4.0474)*1))-(1/3))-1)
2,elite,87,0.515206,0.004032253742747627,2.7846360845133598,abs sub sub mul v2 pow3 pow2 (1/2) regular sigmoid v1 5 <C>,"abs((((v2*(((1/2)**2)**3))-regular(sigmoid(v1), 5))--0.4433))"
2,elite,88,0.466210,-0.015534545653530962,2.811856545464556,sub tan sub mul mul mul <C> sqrtabs abs (1/3) v1 exp (1/4) tanh v1 (1/3),(tan(((((0.6752*sqrtabs(abs((1/3))))*v1)*exp((1/4)))-tanh(v1)))-(1/3))
2,elite,89,0.486430,-0.02841127938202459,2.82962722320028,sub sub sub (1/3) mul pow3 cos v2 sin tan div 5 add inv sigmoid 1 1 sin <C> (1/2),((((1/3)-((cos(v2)**3)*sin(tan((5/((1/sigmoid(1))+1))))))-sin(-2.9324))-(1/2))
2,elite,90,0.439327,-0.4080326047046865,3.3109465150361377,sub sub sub add sqrtabs 2 sin sub 3 5 (1/4) v1 regular exp <C> (1/5),"((((sqrtabs(2)+sin((3-5)))-(1/4))-v1)-regular(exp(-2.5145), (1/5)))"
2,elite,91,0.468742,-0.12254825400607161,2.9562987436219315,sub sub sub pow mul mul <C> v2 v2 4 neg mul regular div <C> (1/2) (1/4) 2 3 (1/4),"((((((0.0557*v2)*v2)**4)-(-(regular((3596.1848/(1/2)), (1/4))*2)))-3)-(1/4))"
2,elite,92,0.467377,-0.09631945208862902,2.921557037188842,sub logabs sub 5 mul (1/5) 4 regular v2 2,"(logabs((5-((1/5)*4)))-regular(v2, 2))"
2,elite,93,0.481035,-0.047388097738832125,2.855614816453129,sigmoid sub inv 2 mul mul mul <C> v2 add 3 2 pow3 cos neg pow3 v2,sigmoid(((1/2)-(((-324.6760*v2)*(3+2))*(cos((-(v2**3)))**3))))
2,elite,94,0.465943,-0.16389130411167008,3.0102462300165653,div add add mul exp sin exp sub aggr sour sigmoid mul 3 2 1 inv (1/4) 3 <C> 2,((((exp(sin(exp((aggr(sour(sigmoid((3*2))))-1))))*(1/(1/4)))+3)+-11.0978)/2)
2,elite,95,0.503010,-6.661338147750939e-16,2.790267299750845,sub sub sub tan mul mul <C> (1/4) sigmoid div mul regular 1 sigmoid 5 (1/3) 2 3 (1/2) (1/3),"(((tan(((10.0540*(1/4))*sigmoid(((regular(1, sigmoid(5))*(1/3))/2))))-3)-(1/2))-(1/3))"
2,elite,96,0.446717,-0.2737199980739935,3.1490734705507837,sub sub logabs mul add 3 mul v2 add 1 sub <C> sigmoid pow3 3 sub 3 4 3 1,((logabs(((3+(v2*(1+(5.6755-sigmoid((3**3))))))*(3-4)))-3)-1)
2,elite,97,0.482211,-0.1452442314908311,2.9860348077830343,cos sub (1/2) mul add mul aggr sin sub sour add v2 v1 sour (1/3) sigmoid 1 sqrtabs 2 (1/3),cos(((1/2)-(((aggr(sin((sour((v2+v1))-sour((1/3)))))*sigmoid(1))+sqrtabs(2))*(1/3))))
2,elite,98,0.640038,0.40768845738261095,2.1474393526218845,sub sub (1/2) mul mul <C> v2 sqrtabs 4 v1,(((1/2)-((-0.3846*v2)*sqrtabs(4)))-v1)
2,elite,99,0.481775,-0.037888368829799735,2.8426352158361157,sub sub sub mul mul v2 4 mul mul <C> 5 add pow2 neg pow2 v2 v1 v1 (1/2) 1,(((((v2*4)*((0.0001*5)*(((-(v2**2))**2)+v1)))-v1)-(1/2))-1)
2,elite,100,0.474988,-0.0001858458809369523,2.7905265675476265,sub sub sub 1 mul mul <C> sigmoid mul mul v1 tan regular abs (1/3) (1/4) (1/5) 3 (1/3) (1/2),"(((1-((0.1514*sigmoid(((v1*tan(regular(abs((1/3)), (1/4))))*(1/5))))*3))-(1/3))-(1/2))"
2,elite,101,0.615747,0.47325760290496255,2.0250928828883294,sub sub <C> mul mul add mul v2 mul mul <C> neg pow (1/2) (1/2) (1/5) v2 v1 v1 5,((5.0409-((((v2*((8.0109*(-((1/2)**(1/2))))*(1/5)))+v2)*v1)*v1))-5)
2,elite,102,0.502685,-0.0018740115014013181,2.792880572503967,div sub (1/4) sqrtabs mul mul logabs v2 v1 v2 logabs mul tanh (1/5) <C>,(((1/4)-sqrtabs(((logabs(v2)*v1)*v2)))/logabs((tanh((1/5))*0.0000)))
2,elite,103,0.487197,0.0013958713111283938,2.7883191926496864,sub regular sub sub mul v2 pow3 v2 v1 div (1/2) regular regular (1/5) mul v2 2 v1 2 <C>,"(regular((((v2*(v2**3))-v1)-((1/2)/regular(regular((1/5), (v2*2)), v1))), 2)-1.0025)"
2,elite,104,0.480321,-0.0367785729573058,2.841115019298679,sub sub sub mul add mul mul add v2 div pow3 2 (1/2) (1/4) (1/5) (1/4) v2 (1/2) (1/2) 2,((((((((v2+((2**3)/(1/2)))*(1/4))*(1/5))+(1/4))*v2)-(1/2))-(1/2))-2)
2,elite,105,0.447604,-0.22616539847355477,3.0897286339649965,sub sub sub neg aggr sour sin sub mul <C> (1/4) pow2 (1/3) logabs tanh sub (1/4) 5 3 (1/2),((((-aggr(sour(sin(((-5.8387*(1/4))-((1/3)**2))))))-logabs(tanh(((1/4)-5))))-3)-(1/2))
2,elite,106,0.498486,0.0022688119328910794,2.7871002064732013,sub sub sub <C> mul mul mul <C> sqrtabs v1 div mul regular <C> 3 1 v2 5 3 <C>,"(((1.1875-(((-1.0659*sqrtabs(v1))*((regular(0.1668, 3)*1)/v2))*5))-3)--1.7139)"
2,elite,107,0.506855,-0.043752112718649316,2.850653904896387,mul sqrtabs add mul mul tanh sin sub sub tanh (1/4) pow3 v2 pow2 exp 1 (1/5) (1/4) v2 (1/3),(sqrtabs((((tanh(sin(((tanh((1/4))-(v2**3))-(exp(1)**2))))*(1/5))*(1/4))+v2))*(1/3))
2,elite,108,0.859888,0.8596539772547072,1.045311827326567,sub sub sub (1/2) mul mul <C> v2 (1/5) mul mul regular regular tan 5 2 (1/5) 1 (1/4) (1/3),"((((1/2)-((-4.2601*v2)*(1/5)))-((regular(regular(tan(5), 2), (1/5))*1)*(1/4)))-(1/3))"
2,elite,109,0.855690,0.84927721269402,1.0832663880088718,sub sub sub mul mul <C> v2 2 mul mul <C> tanh regular div (1/3) 5 v2 3 (1/2) (1/5),"(((((0.4837*v2)*2)-((-0.4761*tanh(regular(((1/3)/5), v2)))*3))-(1/2))-(1/5))"
2,elite,110,0.517694,-0.2985856426003122,3.1796631073402066,sub sub sub sub mul v2 logabs mul mul pow regular (1/2) (1/5) <C> (1/4) v1 <C> 4 4 (1/4),"(((((v2*logabs((((regular((1/2), (1/5))**-2.7568)*(1/4))*v1)))--7.8662)-4)-4)-(1/4))"
2,elite,111,0.464046,-0.050244658692861544,2.8595062505486526,sigmoid sub sub mul mul mul inv 5 mul logabs v1 tan tanh regular v2 5 (1/3) (1/3) v1 (1/3),"sigmoid(((((((1/5)*(logabs(v1)*tan(tanh(regular(v2, 5)))))*(1/3))*(1/3))-v1)-(1/3)))"
2,elite,112,0.561637,0.22135709892939726,2.4621526421274784,sub sub sub sub mul v2 abs logabs <C> v1 mul aggr sour sqrtabs tan 5 sin 3 (1/3) (1/4),(((((v2*abs(logabs(2.4987)))-v1)-(aggr(sour(sqrtabs(tan(5))))*sin(3)))-(1/3))-(1/4))
2,elite,113,0.444398,-0.43479010804408125,3.342258191518829,sub sub sub inv mul mul <C> v2 abs mul mul regular exp (1/3) (1/2) 3 (1/3) v1 (1/3) (1/5),"((((1/((-535.9538*v2)*abs(((regular(exp((1/3)), (1/2))*3)*(1/3)))))-v1)-(1/3))-(1/5))"
2,elite,114,0.556343,0.2627157642760153,2.3958701875221897,sub sub (1/2) mul mul <C> pow3 v2 cos div mul tanh tanh sub logabs (1/4) 4 (1/3) 3 v1,(((1/2)-((-0.0519*(v2**3))*cos(((tanh(tanh((logabs((1/4))-4)))*(1/3))/3))))-v1)
2,elite,115,0.507347,-0.009682849576514885,2.803743625302632,sub tanh sub mul add pow3 sigmoid mul mul abs 3 v1 5 <C> add exp <C> (1/2) 4 (1/5),(tanh(((((sigmoid(((abs(3)*v1)*5))**3)+8.0102)*(exp(-14.1220)+(1/2)))-4))-(1/5))
2,elite,116,0.480694,-0.05578648834479183,2.8670407076524054,sqrtabs sub tan mul mul <C> sub sin (1/5) v1 abs (1/2) (1/3),sqrtabs((tan(((0.2059*(sin((1/5))-v1))*abs((1/2))))-(1/3)))
2,elite,117,0.688954,0.5577556663797512,1.855568314769472,sub sub 4 mul mul <C> pow3 v2 5 3,((4-((-0.0091*(v2**3))*5))-3)
2,elite,118,0.572030,0.2634929061886796,2.394607158994396,sub sub sub sub mul v2 pow3 sigmoid mul div mul v1 inv 5 v1 (1/2) 4 (1/4) (1/5) <C>,(((((v2*(sigmoid((((v1*(1/5))/v1)*(1/2)))**3))-4)-(1/4))-(1/5))--4.3646)
2,elite,119,0.497153,-0.073498269652156,2.890989296966619,sub sub sub 4 mul mul 2 pow sigmoid regular mul regular 1 5 2 <C> 5 (1/2) 3 (1/4),"(((4-((2*(sigmoid(regular((regular(1, 5)*2), 1.7610))**5))*(1/2)))-3)-(1/4))"
2,elite,120,0.632866,0.4383579570714997,2.091103912748145,sub sub sub mul sqrtabs mul sigmoid v2 mul mul mul tan <C> 2 4 (1/5) (1/3) 1 2 5,((((sqrtabs((sigmoid(v2)*(((tan(1.5695)*2)*4)*(1/5))))*(1/3))-1)-2)-5)
2,elite,121,0.489681,-0.007798074494687279,2.801125528671025,sub sigmoid exp sub mul v2 pow3 sin mul mul v2 4 exp 5 (1/4) 1,(sigmoid(exp(((v2*(sin(((v2*4)*exp(5)))**3))-(1/4))))-1)
2,elite,122,0.676561,-5931.469395612259,214.91343354433425,sub sub (1/5) mul mul <C> pow3 v2 5 pow div logabs tanh 5 pow add v2 v1 3 1,(((1/5)-((-0.0094*(v2**3))*5))-((logabs(tanh(5))/((v2+v1)**3))**1))
2,elite,123,0.527769,0.16879067221653654,2.543905730094248,sub sub sub tan mul mul <C> (1/4) sin div logabs (1/5) pow2 sigmoid mul v2 (1/2) <C> (1/3) (1/4),(((tan(((-4.4586*(1/4))*sin((logabs((1/5))/(sigmoid((v2*(1/2)))**2)))))--0.2576)-(1/3))-(1/4))
2,elite,124,0.542406,-1.5699561272854772,4.47310058543215,sub sub div mul mul <C> 3 inv 5 v1 sub mul regular div (1/2) <C> v1 4 v2 (1/4),"(((((0.0185*3)*(1/5))/v1)-((regular(((1/2)/0.5550), v1)*4)-v2))-(1/4))"
2,elite,125,0.469908,-5.773159728050814e-15,2.7902672997508517,sub sub sub mul mul mul mul neg neg div 4 sigmoid 3 (1/3) (1/2) 3 (1/5) 3 2 <C>,((((((((-(-(4/sigmoid(3))))*(1/3))*(1/2))*3)*(1/5))-3)-2)--4.4802)
2,elite,126,0.606245,0.3154397338840754,2.3086157454943526,sub sub sub sub mul v2 pow3 sigmoid v1 mul mul <C> aggr sour v1 tanh v1 (1/5) (1/4) (1/5),(((((v2*(sigmoid(v1)**3))-((0.0168*aggr(sour(v1)))*tanh(v1)))-(1/5))-(1/4))-(1/5))
2,elite,127,0.520136,0.059345489917828176,2.7062061739667698,sub sub sub exp mul (1/4) 1 pow3 sin v2 regular 5 sqrtabs (1/4) (1/3),"(((exp(((1/4)*1))-(sin(v2)**3))-regular(5, sqrtabs((1/4))))-(1/3))"
2,elite,128,0.487930,-0.011418453146133656,2.806152350996778,sub sub <C> add 1 mul logabs (1/2) add sqrtabs add v1 (1/5) 3 pow2 (1/4),((-1.9640-(1+(logabs((1/2))*(sqrtabs((v1+(1/5)))+3))))-((1/4)**2))
2,elite,129,0.440150,-0.2519028954767948,3.1219872953170578,sub sub sub sub (1/3) pow3 sigmoid inv mul mul <C> aggr sin sour v2 4 1 (1/2) cos v1,(((((1/3)-(sigmoid((1/((-237.0972*aggr(sin(sour(v2))))*4)))**3))-1)-(1/2))-cos(v1))
2,elite,130,0.503928,0.0059690553057339946,2.7819272055872313,sin inv sub sub 2 regular abs 1 v2 sqrtabs div mul aggr sour pow3 v2 add 4 (1/4) 3,"sin((1/((2-regular(abs(1), v2))-sqrtabs(((aggr(sour((v2**3)))*(4+(1/4)))/3)))))"
2,elite,131,0.457884,-0.15295133964226793,2.9960654648734337,sub sub sqrtabs mul add mul sin cos sub cos sigmoid logabs exp (1/3) (1/2) 4 (1/2) 5 (1/3) 3,((sqrtabs((((sin(cos((cos(sigmoid(logabs(exp((1/3)))))-(1/2))))*4)+(1/2))*5))-(1/3))-3)
2,elite,132,0.454443,-3.8413716652030416e-14,2.7902672997508975,sub sub sub mul add tan sin sub sub pow2 abs sqrtabs <C> 5 3 (1/4) 5 3 1 (1/4),(((((tan(sin((((abs(sqrtabs(4.3050))**2)-5)-3)))+(1/4))*5)-3)-1)-(1/4))
2,elite,133,0.479925,-0.0494891030062814,2.8584774879150223,sub sub sub mul add sqrtabs tanh div mul v1 div cos 4 4 (1/2) 4 3 (1/5) <C> 3,(((((sqrtabs(tanh(((v1*(cos(4)/4))/(1/2))))+4)*3)-(1/5))-10.8783)-3)
2,elite,134,0.472214,-0.18390752421530232,3.0360205006739953,sub sub sub mul mul mul <C> v2 v1 4 mul regular regular neg (1/2) 2 1 3 (1/2) (1/4),"((((((0.0154*v2)*v1)*4)-(regular(regular((-(1/2)), 2), 1)*3))-(1/2))-(1/4))"
2,elite,135,0.497733,-0.012622783473908106,2.807822544444926,sub sub sub sub exp pow3 sigmoid sigmoid mul pow2 mul aggr sour v1 (1/4) (1/4) (1/2) (1/2) (1/5) (1/2),((((exp((sigmoid(sigmoid((((aggr(sour(v1))*(1/4))**2)*(1/4))))**3))-(1/2))-(1/2))-(1/5))-(1/2))
2,elite,136,0.658171,0.3240604125489759,2.2940334733629557,sub sub 1 mul mul <C> 2 v2 v1,((1-((-0.4408*2)*v2))-v1)
2,elite,137,0.480477,-0.0803205657396946,2.9001611552317383,sub sub tanh mul mul 2 sin sub sub v1 exp mul v2 pow3 sin 1 1 (1/5) (1/3) (1/2),((tanh(((2*sin(((v1-exp((v2*(sin(1)**3))))-1)))*(1/5)))-(1/3))-(1/2))
2,elite,138,0.465489,-0.10074905105984722,2.9274532566904137,sub sub exp 1 mul mul <C> v2 pow2 4 div inv 3 <C>,((exp(1)-((-0.0585*v2)*(4**2)))-((1/3)/-126.2647))
2,elite,139,0.452197,-0.06961811076492008,2.885759827622643,sub sub sub mul add mul (1/3) v2 v2 regular cos exp sigmoid tan tanh (1/3) 4 (1/5) (1/3) (1/3),"(((((((1/3)*v2)+v2)*regular(cos(exp(sigmoid(tan(tanh((1/3)))))), 4))-(1/5))-(1/3))-(1/3))"
2,elite,140,0.816228,0.7844601653301302,1.2954169703790261,sub sub sub 4 mul mul <C> v2 mul div mul sigmoid mul (1/3) (1/4) v1 v1 5 (1/4) 3,(((4-((-0.3241*v2)*(((sigmoid(((1/3)*(1/4)))*v1)/v1)*5)))-(1/4))-3)
2,elite,141,0.442165,-0.2498493838025586,3.1194257274170427,sub sub sub sigmoid sub pow3 sigmoid 2 mul exp cos sigmoid mul 5 inv 3 2 (1/5) 1 (1/3),(((sigmoid(((sigmoid(2)**3)-(exp(cos(sigmoid((5*(1/3)))))*2)))-(1/5))-1)-(1/3))
2,elite,142,0.476087,-0.03470634747361068,2.8382743087229887,mul mul mul mul neg neg div 4 sigmoid 3 (1/3) (1/2) 3 (1/5),(((((-(-(4/sigmoid(3))))*(1/3))*(1/2))*3)*(1/5))
2,elite,143,0.464937,-0.15399346225138566,2.9974191917119652,tanh 3,tanh(3)
2,elite,144,0.507570,-0.018194695060532506,2.8155369060199793,sub sub sub (1/5) mul mul sigmoid v1 mul <C> (1/5) (1/4) (1/3) (1/2),((((1/5)-((sigmoid(v1)*(-7.0956*(1/5)))*(1/4)))-(1/3))-(1/2))
2,elite,145,0.857341,0.8400647360696386,1.1158811083843836,sub sub sub mul mul <C> cos (1/4) mul v2 1 tan 3 sin (1/5) (1/3),(((((0.9333*cos((1/4)))*(v2*1))-tan(3))-sin((1/5)))-(1/3))
2,elite,146,0.500047,0.0,2.7902672997508438,sub regular add mul mul <C> 4 2 4 2 sigmoid sin (1/3),"(regular((((-0.6204*4)*2)+4), 2)-sigmoid(sin((1/3))))"
2,elite,147,0.514040,1.7717707047837372e-05,2.790242581072053,sub sub regular (1/4) mul mul mul 1 (1/3) sqrtabs (1/5) sub v1 pow2 4 <C> 5,"((regular((1/4), (((1*(1/3))*sqrtabs((1/5)))*(v1-(4**2))))--3.9381)-5)"
2,elite,148,0.455996,-0.16325008439163358,3.0094169020692814,sub sub sub mul add pow3 v2 v1 mul mul <C> aggr sour tan neg 2 (1/2) (1/4) 2 (1/3),((((((v2**3)+v1)*((0.0126*aggr(sour(tan((-2)))))*(1/2)))-(1/4))-2)-(1/3))
2,elite,149,0.428880,-0.4088120797269068,3.3118628443247036,sub pow3 add pow3 (1/5) (1/5) v1,(((((1/5)**3)+(1/5))**3)-v1)
2,elite,150,0.841013,0.8587764748339378,1.048574600030198,sub sub sub (1/2) mul mul <C> v2 (1/5) mul mul regular regular tan (1/2) 2 (1/5) 1 (1/4) (1/3),"((((1/2)-((-4.4679*v2)*(1/5)))-((regular(regular(tan((1/2)), 2), (1/5))*1)*(1/4)))-(1/3))"
2,elite,151,0.475911,-0.005449248894678682,2.7978594014892355,div sub (1/4) sqrtabs 4 logabs mul tanh (1/5) <C>,(((1/4)-sqrtabs(4))/logabs((tanh((1/5))*0.0000)))
2,elite,152,0.523453,0.10498500102004948,2.639738862381099,mul mul v2 <C> abs tan logabs v2,((v2*0.0037)*abs(tan(logabs(v2))))
2,elite,153,0.511332,-0.00912696642826738,2.8029717153858886,mul sqrtabs (1/4) (1/3),(sqrtabs((1/4))*(1/3))
2,elite,154,0.551113,0.18940863566497534,2.5121571050572036,sub sub sub v2 (1/4) 1 1,(((v2-(1/4))-1)-1)
2,elite,155,0.498917,-0.0630554017376237,2.876893326214559,sin sub sub pow3 mul mul mul <C> v2 v1 aggr sour sub abs mul v2 3 1 5 v1,sin(((((((1.5942*v2)*v1)*aggr(sour((abs((v2*3))-1))))**3)-5)-v1))
2,elite,156,0.510143,-2.220446049250313e-16,2.790267299750844,sub sub exp mul (1/3) (1/4) <C> 1,((exp(((1/3)*(1/4)))-0.1868)-1)
2,elite,157,0.507727,0.036883296501163954,2.738326737350638,sub sub v2 (1/2) 2,((v2-(1/2))-2)
